id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
6010,Wii,2008,Fighting,Konami Digital Entertainment,0.13,0.02,0.01,1.0100000001483
1790,PSV,2014,Action,Namco Bandai Games,0.06,0.04,0.03,1.03999999984059
4455,PS2,2006,Adventure,Alchemist,0.59,0.46,0.15,1.0100000001483
1781,DS,2007,Action,Nintendo,1.9,1.83,0.49,1.95000000082747
4467,DS,2011,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
3556,PSV,2015,Adventure,Marvelous Games,0.0,0.0,0.0,1.0199999996979
1791,GBA,2002,Platform,Nintendo,1.22,0.1,0.04,1.90999999988819
5732,PS,1996,Misc,Sony Computer Entertainment,0.02,0.01,0.01,1.1599999998628
46,PS4,2016,Action,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
1565,PS2,2002,Sports,Konami Digital Entertainment,0.04,0.03,0.01,1.10000000021524
1203,PS3,2007,Platform,Activision,0.26,0.29,0.12,1.0199999996979
5475,PS2,2003,Fighting,Namco Bandai Games,1.06,0.62,0.25,1.1300000003116
3587,PS,1998,Misc,D3Publisher,0.0,0.0,0.07,1.99000000052456
1224,PS3,2011,Action,Tecmo Koei,0.06,0.05,0.02,1.06999999949302
4939,GB,2000,Sports,Activision,0.9,0.38,0.05,1.0100000001483
1296,PS2,2007,Fighting,Atari,0.26,0.01,0.26,1.1300000003116
1852,PSP,2011,Action,D3Publisher,0.0,0.0,0.0,1.0199999996979
3037,GB,1999,Role-Playing,Imagineer,0.0,0.0,0.0,1.53999999934467
1698,PS,1995,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.04,1.34999999939204
853,PS,1999,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,1.26999999940247
2368,3DS,2015,Action,Capcom,0.0,0.0,0.0,1.1399999995367
428,GBA,2001,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
3906,GBA,2004,Platform,Nintendo,0.17,0.06,0.01,1.08999999973725
693,PS3,2011,Role-Playing,Square Enix,0.17,0.14,0.06,1.02999999975121
2781,PS3,2008,Shooter,Capcom,0.31,0.17,0.09,1.06999999949302
4840,PS2,2007,Fighting,Atari,1.15,0.0,1.09,1.75999999991189
2517,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.33,1.10999999964009
2971,3DS,2013,Simulation,Nintendo,0.96,2.02,0.28,2.88999999964066
4065,DS,2007,Puzzle,Nintendo,1.22,2.48,0.52,2.029999999891
5170,PS,1999,Platform,Sony Computer Entertainment,2.14,1.21,0.17,1.0100000001483
4499,3DS,2012,Sports,Konami Digital Entertainment,0.05,0.02,0.01,1.10000000021524
3571,PS,1999,Simulation,Taito,0.0,0.0,0.03,1.37999999976662
3329,GBA,2004,Platform,Nintendo,0.25,0.09,0.01,1.29999999939226
1984,PS2,2002,Action,Activision,2.71,1.51,0.23,1.02999999975121
403,PS,1996,Fighting,Asmik Ace Entertainment,0.0,0.0,0.01,1.08999999973725
4592,PS3,2012,Role-Playing,Nippon Ichi Software,0.06,0.03,0.02,1.05999999986859
2350,X360,2008,Action,Take-Two Interactive,6.76,3.1,1.03,1.1399999995367
1981,PS2,2003,Sports,Tecmo Koei,0.0,0.0,0.0,1.08999999973725
60,3DS,2014,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
1609,PS3,2010,Action,Capcom,0.43,0.57,0.22,1.14999999956857
2153,PS2,2001,Racing,Acclaim Entertainment,1.13,1.12,0.22,1.05999999986859
5650,3DS,2013,Simulation,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
4760,PS2,2007,Sports,Tecmo Koei,0.0,0.0,0.0,1.0199999996979
3161,PS,1996,Role-Playing,Sony Computer Entertainment,0.26,0.17,0.06,1.46000000040844
4423,NES,1988,Role-Playing,SquareSoft,0.0,0.0,0.0,1.75999999991189
2923,DS,2007,Misc,Atari,1.18,0.01,0.09,1.05999999986859
5919,PS3,2012,Sports,Ackkstudios,0.0,0.0,0.0,1.06999999949302
5364,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.08999999973725
495,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.0499999998221
3332,DS,2007,Role-Playing,Success,0.0,0.0,0.0,1.0100000001483
1173,PS,1999,Sports,Konami Digital Entertainment,0.0,0.0,0.02,1.24999999960724
628,PS,1998,Racing,Takara,0.0,0.0,0.02,1.24000000047499
374,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.02,1.22999999952728
2740,PS2,2001,Role-Playing,Sony Computer Entertainment,2.91,2.07,0.33,3.73000000128415
662,DS,2008,Misc,Nintendo,0.0,0.0,0.0,1.51000000026148
144,PS2,2008,Fighting,Capcom,0.0,0.0,0.0,1.1399999995367
2081,PS,1997,Fighting,SNK,0.0,0.0,0.01,1.06999999949302
218,PS2,2008,Role-Playing,Gust,0.07,0.05,0.02,1.0499999998221
2902,PS4,2017,Role-Playing,Sega,0.0,0.0,0.0,1.02999999975121
4413,DS,2006,Misc,TDK Core,0.0,0.0,0.0,1.05999999986859
5698,Wii,2011,Action,Namco Bandai Games,0.0,0.0,0.0,1.07999999985298
807,X360,2009,Role-Playing,Electronic Arts,1.76,0.56,0.22,1.02999999975121
5783,PS,1995,Fighting,Virgin Interactive,0.17,0.11,0.05,1.4299999996113
1925,PS3,2011,Action,Deep Silver,1.08,0.75,0.31,1.14999999956857
5710,XB,2003,Shooter,Microsoft Game Studios,0.62,0.18,0.03,1.0100000001483
1361,NES,1984,Racing,Nintendo,2.04,0.48,0.07,2.57000000023868
1374,PSP,2010,Action,Electronic Arts,0.12,0.03,0.03,1.0100000001483
5521,PS3,2009,Action,Sony Computer Entertainment,3.27,2.25,1.0,1.21000000047353
1083,N64,1997,Platform,Nintendo,0.25,0.06,0.06,1.06999999949302
5818,PS3,2013,Action,Tecmo Koei,0.0,0.0,0.0,1.22999999952728
1279,DS,2010,Role-Playing,Rocket Company,0.0,0.0,0.0,1.11999999965616
2118,DS,2007,Role-Playing,Banpresto,0.07,0.0,0.01,1.0499999998221
1742,SAT,1998,Simulation,ESP,0.0,0.0,0.0,1.05999999986859
2994,PS2,2001,Sports,Konami Digital Entertainment,0.06,0.9,0.27,1.52999999938135
4537,NES,1994,Role-Playing,Square,0.0,0.0,0.0,1.10999999964009
4588,SNES,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.0,1.0499999998221
1157,DC,1998,Fighting,Eidos Interactive,0.0,0.0,0.0,1.1399999995367
3606,PS,1999,Adventure,LucasArts,0.72,0.89,0.1,1.03999999984059
3311,Wii,2007,Simulation,Electronic Arts,0.91,0.55,0.17,1.03999999984059
2361,GB,1991,Platform,Nintendo,0.0,0.0,0.0,1.28000000008765
1362,PSP,2011,Adventure,D3Publisher,0.0,0.0,0.0,1.05999999986859
5806,PS2,2008,Adventure,5pb,0.0,0.0,0.0,1.0100000001483
797,WiiU,2015,Platform,Nintendo,1.18,0.87,0.2,1.93000000016059
3929,PSP,2010,Misc,D3Publisher,0.0,0.0,0.0,1.0199999996979
1088,PS2,2007,Racing,THQ,0.19,0.15,0.05,1.0100000001483
832,PS4,2015,Action,Capcom,0.13,0.24,0.07,1.10000000021524
4539,GBA,2005,Role-Playing,Capcom,0.09,0.03,0.02,1.61999999960425
228,Wii,2006,Role-Playing,Nintendo,0.8,0.38,0.13,1.29999999939226
2344,GC,2003,Racing,Electronic Arts,0.69,0.48,0.03,1.0100000001483
1561,GC,2002,Action,Nintendo,2.6,0.99,0.13,1.88999999986477
5749,PS,1999,Strategy,SquareSoft,0.1,0.07,0.03,1.30999999972089
5846,PS2,2007,Sports,Konami Digital Entertainment,0.05,0.0,2.93,1.64000000026878
3140,X360,2011,Action,Ubisoft,2.25,1.47,0.43,1.03999999984059
2003,PS,2000,Fighting,THQ,2.01,1.35,0.16,1.05999999986859
4316,PS,1994,Simulation,Electronic Arts,0.24,0.16,0.04,1.1300000003116
4104,PS2,2005,Sports,Activision,0.8,0.63,0.19,1.0100000001483
5782,PS2,2006,Sports,Electronic Arts,0.17,0.13,0.04,1.0199999996979
523,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.25,1.0199999996979
806,Wii,2006,Puzzle,Nintendo,0.08,0.02,0.01,1.02999999975121
5956,SAT,1997,Platform,Capcom,0.0,0.0,0.0,1.05999999986859
5367,PS2,2001,Shooter,Take-Two Interactive,1.99,1.05,0.22,1.0499999998221
4061,GB,1992,Platform,Nintendo,2.71,0.61,0.11,2.69999999997223
588,DS,2006,Action,Sega,0.0,0.0,0.0,1.1300000003116
2632,PS,1999,Role-Playing,Square,0.0,0.0,0.03,1.4200000005493
5417,PSP,2008,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.1599999998628
99,PS,1995,Shooter,Sony Computer Entertainment,0.0,0.0,0.01,1.08999999973725
769,PS3,2013,Role-Playing,Nippon Ichi Software,0.09,0.0,0.01,1.10000000021524
3020,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.2,0.06,1.0100000001483
1306,PSV,2016,Role-Playing,Compile Heart,0.0,0.0,0.0,1.0199999996979
1244,X360,2012,Action,Square Enix,0.38,0.41,0.08,1.0100000001483
3177,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
5688,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.11,0.38,1.0499999998221
2560,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.72,1.87000000024965
2356,DS,2010,Adventure,Konami Digital Entertainment,0.0,0.0,0.0,1.03999999984059
5804,PS3,2014,Fighting,Atlus,0.0,0.01,0.0,1.1300000003116
3490,PS3,2012,Shooter,Take-Two Interactive,0.59,0.92,0.32,1.05999999986859
4882,SAT,1995,Adventure,Yumedia,0.0,0.0,0.0,1.05999999986859
5507,X360,2007,Racing,Microsoft Game Studios,0.48,1.29,0.25,1.0199999996979
2128,DS,2008,Role-Playing,GungHo,0.1,0.0,0.01,1.10999999964009
1489,PSP,2008,Racing,Electronic Arts,0.24,0.33,0.2,1.0100000001483
5594,PS2,2001,Misc,Sony Music Entertainment,0.0,0.0,0.0,1.1399999995367
3862,PS2,2006,Adventure,Media Works,0.0,0.0,0.0,1.02999999975121
1910,DS,2004,Misc,Nintendo,0.0,0.0,0.0,1.18999999985311
3101,3DS,2011,Role-Playing,Square Enix,0.0,0.0,0.0,1.1300000003116
3461,PS2,2007,Role-Playing,Flight-Plan,0.0,0.0,0.0,1.07999999985298
1249,SNES,1992,Adventure,ChunSoft,0.0,0.0,0.0,1.1599999998628
2126,DS,2007,Misc,Square Enix,0.0,0.0,0.0,1.40999999944999
2721,DS,2008,Role-Playing,Sega,0.09,0.0,0.01,1.1300000003116
3917,PSV,2012,Action,Konami Digital Entertainment,0.16,0.18,0.09,1.0499999998221
1871,DS,2009,Action,Namco Bandai Games,0.0,0.0,0.0,1.11999999965616
75,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.6,1.06999999949302
1195,NG,1996,Fighting,SNK,0.0,0.0,0.0,1.05999999986859
656,Wii,2012,Action,Nintendo,0.34,0.0,0.02,1.32999999968923
3730,PS2,2008,Misc,Naxat Soft,0.0,0.0,0.0,1.0100000001483
1592,PS2,2007,Adventure,Prototype,0.0,0.0,0.0,1.0100000001483
5827,DS,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.0199999996979
5988,PS2,2008,Adventure,Alchemist,0.0,0.0,0.0,1.0100000001483
5986,PSP,2011,Adventure,5pb,0.0,0.0,0.0,1.03999999984059
1268,DS,2010,Platform,Sega,0.74,0.5,0.13,1.0100000001483
1933,PS2,2011,Adventure,Prototype,0.0,0.0,0.0,1.0100000001483
2384,GBA,2005,Action,Sega,0.0,0.0,0.02,1.69999999989431
6006,PS,1999,Racing,Square,0.0,0.0,0.01,1.14999999956857
1652,SNES,1994,Action,Banpresto,0.0,0.0,0.0,1.02999999975121
5315,PS3,2010,Role-Playing,Square Enix,0.17,0.2,0.07,1.20000000024725
2859,PS,1999,Strategy,Banpresto,0.0,0.0,0.01,1.21000000047353
4420,PSP,2011,Strategy,System Soft,0.0,0.0,0.0,1.0100000001483
1921,DS,2007,Misc,Nintendo,0.0,0.0,0.0,1.26000000004613
5497,PS3,2012,Misc,Fields,0.0,0.0,0.0,1.02999999975121
777,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
1264,PS3,2014,Action,Bethesda Softworks,0.26,0.39,0.14,1.11999999965616
3348,N64,1997,Shooter,Nintendo,5.8,2.01,0.15,1.1300000003116
2652,PS3,2008,Shooter,Ubisoft,0.49,0.33,0.15,1.0199999996979
2865,PS,1995,Shooter,THQ,0.03,0.02,0.01,1.06999999949302
4035,PS2,2007,Action,Marvelous Interactive,0.0,0.0,0.0,1.0199999996979
1669,PS2,2007,Strategy,D3Publisher,0.0,0.0,0.0,1.0100000001483
4469,X360,2010,Role-Playing,Capcom,0.0,0.0,0.0,1.03999999984059
5718,PS3,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.0,1.02999999975121
2191,PS2,2002,Adventure,ChunSoft,0.0,0.0,0.0,1.36000000034277
5242,DS,2011,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.34999999939204
813,PS3,2013,Simulation,5pb,0.0,0.0,0.0,1.02999999975121
4985,PSV,2014,Role-Playing,Sega,0.0,0.0,0.0,1.18999999985311
885,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
2062,PSP,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.0199999996979
1920,PS2,2007,Role-Playing,Tecmo Koei,0.0,0.0,0.0,1.0499999998221
3496,PSP,2012,Adventure,5pb,0.0,0.0,0.0,1.0100000001483
467,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
5947,PS,1996,Racing,Sony Computer Entertainment,0.0,0.0,0.02,1.22999999952728
5632,GBA,2002,Platform,Sega,0.93,0.59,0.07,1.21000000047353
1037,PSP,2011,Action,Namco Bandai Games,0.0,0.0,0.0,1.11999999965616
4428,DS,2008,Adventure,D3Publisher,0.0,0.0,0.0,1.0100000001483
48,PS2,2005,Simulation,Banpresto,0.0,0.0,0.0,1.26000000004613
114,DS,2008,Misc,GungHo,0.0,0.0,0.0,1.03999999984059
4910,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.0,1.02999999975121
477,3DS,2016,Role-Playing,Square Enix,0.0,0.0,0.0,1.63000000029557
5454,X360,2007,Shooter,Electronic Arts,0.45,0.53,0.12,1.0100000001483
1950,DS,2006,Simulation,Namco Bandai Games,0.09,0.02,0.01,1.8600000005113
2571,SNES,1991,Sports,Culture Brain,0.0,0.0,0.0,1.20000000024725
1968,PS,1996,Racing,Sony Computer Entertainment,0.16,0.11,0.08,1.83000000026841
2798,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.07,1.26999999940247
1161,Wii,2007,Sports,Nintendo,1.07,1.06,0.25,1.24000000047499
4685,PS3,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.0,1.0499999998221
143,Wii,2011,Sports,Sega,1.14,1.91,0.46,1.26999999940247
1650,DS,2009,Role-Playing,Square Enix,0.0,0.0,0.0,1.08999999973725
4555,3DS,2013,Simulation,Tecmo Koei,0.0,0.0,0.0,1.03999999984059
4398,PSP,2012,Role-Playing,Starfish,0.0,0.0,0.0,1.0199999996979
1765,PSP,2008,Adventure,Tecmo Koei,0.0,0.0,0.0,1.0100000001483
5802,PS2,2000,Sports,Electronic Arts,0.0,0.0,0.0,1.08999999973725
4071,N64,2000,Racing,Nintendo,0.65,0.15,0.01,1.18999999985311
2328,DS,2005,Platform,Sega,1.22,1.57,0.29,1.05999999986859
4103,PS,1998,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,1.26000000004613
3737,SNES,1995,Sports,ASCII Entertainment,0.0,0.0,0.0,2.14999999969992
4412,PSP,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.14999999956857
606,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.14,1.0100000001483
4833,3DS,2015,Puzzle,Nintendo,0.0,0.0,0.0,1.10999999964009
3034,PSV,2014,Role-Playing,Experience Inc.,0.0,0.0,0.0,1.0100000001483
3172,PSP,2007,Role-Playing,Square Enix,0.39,0.02,0.04,1.1300000003116
1800,Wii,2009,Strategy,Nintendo,0.11,0.14,0.02,1.32999999968923
3150,PS2,2004,Action,Electronic Arts,0.22,0.05,0.02,2.06000000040893
2682,Wii,2007,Fighting,Marvelous Interactive,0.0,0.0,0.0,1.0100000001483
972,WiiU,2013,Misc,Nintendo,0.31,0.54,0.08,1.84000000069755
1405,DS,2008,Role-Playing,Sega,0.0,0.0,0.0,1.0100000001483
306,PS3,2011,Fighting,Capcom,0.0,0.04,0.01,1.03999999984059
2012,PS3,2016,Action,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
3964,PSP,2008,Role-Playing,Capcom,0.47,0.57,0.34,5.12999999906286
1530,PS3,2008,Fighting,505 Games,0.0,0.0,0.0,1.0100000001483
4950,N64,1996,Platform,Nintendo,6.91,2.85,0.23,2.9099999994663
3148,PS3,2010,Simulation,Electronic Arts,0.73,0.97,0.34,1.0199999996979
3514,X360,2009,Fighting,Namco Bandai Games,0.36,0.09,0.04,1.0199999996979
5960,GC,2006,Action,Nintendo,1.15,0.36,0.04,1.03999999984059
719,PS,2001,Strategy,Banpresto,0.0,0.0,0.04,1.57999999993858
546,PS2,2006,Adventure,Enterbrain,0.0,0.0,0.0,1.05999999986859
1035,DS,2009,Action,Russel,0.0,0.0,0.0,1.02999999975121
2298,DS,2009,Action,Takara Tomy,0.0,0.0,0.0,1.02999999975121
2967,WiiU,2015,Role-Playing,Nintendo,0.36,0.28,0.06,1.1399999995367
754,Wii,2011,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.0499999998221
4707,DS,2008,Misc,Culture Brain,0.0,0.0,0.0,1.0199999996979
4130,PS3,2012,Action,Sony Computer Entertainment,0.42,0.32,0.15,1.0100000001483
5001,Wii,2011,Action,Nintendo,2.14,1.2,0.4,1.37000000021915
274,DS,2010,Action,Activision,0.42,0.02,0.03,1.0199999996979
730,PS3,2016,Misc,Namco Bandai Games,0.0,0.0,0.0,1.0199999996979
3785,PS,1997,Puzzle,Sony Computer Entertainment,0.13,0.07,0.02,2.00000000088011
219,PS3,2015,Fighting,Nitroplus,0.0,0.0,0.0,1.0100000001483
4998,Wii,2010,Misc,Hudson Soft,0.0,0.0,0.0,1.08999999973725
3943,3DS,2015,Misc,Nintendo,0.0,0.0,0.0,1.71000000083009
282,PS2,2002,Sports,THQ,0.02,0.01,0.0,1.06999999949302
5279,DS,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
3127,PS3,2016,Adventure,Sega,0.0,0.0,0.0,1.11999999965616
4331,GBA,2002,Action,Capcom,0.0,0.0,0.0,1.1399999995367
5754,PSP,2011,Action,Level 5,0.0,0.0,0.0,1.2200000003109
134,DS,2007,Misc,Shogakukan,0.0,0.0,0.0,1.10000000021524
2070,PS2,2008,Role-Playing,Banpresto,0.0,0.0,0.0,1.1300000003116
1705,PS3,2007,Action,Tecmo Koei,0.1,0.03,0.02,1.1399999995367
2335,Wii,2010,Platform,Nintendo,1.47,0.09,0.11,1.4499999993729
3245,GBA,2003,Platform,Nintendo,0.0,0.0,0.01,1.4299999996113
2815,Wii,2008,Action,Square Enix,0.0,0.0,0.0,1.0199999996979
5600,PS2,2007,Shooter,Electronic Arts,0.0,0.0,0.0,1.02999999975121
482,PSP,2011,Role-Playing,Unknown,0.0,0.0,0.0,1.10999999964009
2140,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.18,1.0199999996979
2250,PS3,2006,Shooter,Activision,0.6,0.63,0.26,1.02999999975121
3713,PS2,2004,Fighting,Banpresto,0.0,0.0,0.0,1.0100000001483
5894,SAT,1996,Platform,Sega,0.0,0.0,0.0,1.4299999996113
919,PS,1999,Racing,Sony Computer Entertainment,2.57,1.57,0.21,1.44000000059341
684,PS4,2014,Role-Playing,Compile Heart,0.0,0.0,0.0,1.0199999996979
3118,PSP,2011,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.0499999998221
2244,GBA,2003,Action,THQ,1.59,1.05,0.14,1.03999999984059
5836,SNES,1993,Shooter,Nintendo,1.61,0.51,0.07,1.80000000017619
917,PS2,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.4499999993729
3841,SAT,1997,Sports,Sega,0.0,0.0,0.0,1.21000000047353
5492,PS4,2016,Misc,Tecmo Koei,0.0,0.0,0.0,1.03999999984059
4440,DS,2005,Misc,Nintendo,0.01,0.0,0.0,1.0199999996979
3492,3DS,2011,Platform,Nintendo,4.89,2.99,0.78,3.13000000140205
4372,PS4,2013,Platform,Sony Computer Entertainment Europe,0.43,0.67,0.15,1.4200000005493
6043,PS3,2006,Fighting,Electronic Arts,0.81,0.59,0.26,1.0100000001483
4417,SNES,1996,Strategy,Nintendo,0.0,0.0,0.0,1.57999999993858
2960,3DS,2015,Strategy,Tecmo Koei,0.0,0.0,0.0,1.02999999975121
5092,3DS,2013,Adventure,Success,0.0,0.0,0.0,1.06999999949302
1445,PSP,2005,Misc,Sega,0.0,0.0,0.0,1.29999999939226
2980,PSP,2008,Adventure,Alchemist,0.0,0.0,0.0,1.05999999986859
2171,PS,1996,Action,Electronic Arts,0.05,0.04,0.02,1.21000000047353
1616,DS,2007,Action,Kadokawa Shoten,0.0,0.0,0.0,1.06999999949302
3797,PS4,2014,Action,505 Games,0.0,0.05,0.01,1.0100000001483
1995,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.02,1.0499999998221
3605,X360,2011,Action,Electronic Arts,0.7,0.5,0.12,1.0199999996979
1703,PS,1996,Role-Playing,Konami Digital Entertainment,0.14,0.09,0.03,1.18999999985311
6079,PS2,2001,Action,THQ,0.53,0.16,0.1,2.06999999942604
4168,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.0,1.02999999975121
1701,SAT,1996,Adventure,Imagineer,0.0,0.0,0.0,1.02999999975121
6067,3DS,2014,Action,Nippon Columbia,0.0,0.0,0.0,1.17000000022269
1353,X360,2010,Role-Playing,Square Enix,1.27,0.68,0.2,1.0100000001483
2442,PSP,2013,Adventure,Kadokawa Shoten,0.0,0.0,0.0,1.0499999998221
3013,Wii,2008,Misc,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
941,X360,2009,Sports,Electronic Arts,0.59,1.79,0.23,1.0100000001483
4726,DS,2006,Adventure,505 Games,0.0,0.0,0.0,1.0199999996979
1454,3DS,2013,Role-Playing,Kadokawa Shoten,0.0,0.0,0.0,1.05999999986859
2723,PS3,2013,Simulation,Focus Home Interactive,0.0,0.1,0.04,1.0199999996979
5637,PSP,2007,Role-Playing,Tecmo Koei,0.02,0.0,0.0,1.0499999998221
3181,PSV,2015,Adventure,Nippon Ichi Software,0.0,0.0,0.0,1.05999999986859
4204,PSP,2011,Adventure,FuRyu,0.0,0.0,0.0,1.02999999975121
4604,3DS,2014,Sports,Kadokawa Shoten,0.0,0.0,0.0,1.1399999995367
4394,PSP,2004,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,1.10999999964009
671,GBA,2004,Action,Nintendo,0.0,0.0,0.0,1.06999999949302
4264,X360,2012,Shooter,Activision,8.25,4.3,1.12,1.06999999949302
5461,PS2,2008,Misc,D3Publisher,0.0,0.0,0.0,1.11999999965616
485,DS,2008,Role-Playing,Nintendo,0.31,0.03,0.03,1.26999999940247
439,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.13,1.0100000001483
5987,GEN,1994,Misc,Sega,0.0,0.0,0.0,1.02999999975121
3396,PS2,2005,Shooter,Electronic Arts,0.89,0.69,0.21,1.08999999973725
666,PSP,2009,Shooter,Sony Computer Entertainment,0.27,0.36,0.22,1.0499999998221
2804,DS,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
391,3DS,2012,Misc,Nintendo,0.0,0.0,0.0,1.1599999998628
636,PS2,2002,Racing,Zoo Digital Publishing,0.0,0.0,0.0,1.0199999996979
2425,PS2,2009,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.10999999964009
3171,DS,2010,Misc,Nintendo,0.28,1.68,0.28,1.32999999968923
4727,DS,2007,Puzzle,Nintendo,0.17,0.02,0.02,1.29999999939226
921,PSP,2009,Sports,Electronic Arts,0.21,0.0,0.02,1.0100000001483
5918,PS3,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.06999999949302
3407,DS,2008,Adventure,Konami Digital Entertainment,0.0,0.0,0.0,1.28999999951808
5759,PSV,2015,Action,Capcom,0.01,0.05,0.01,1.05999999986859
5849,PSP,2006,Puzzle,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
2247,SAT,1995,Simulation,Sega,0.0,0.0,0.0,1.18999999985311
2706,DS,2008,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
950,PS,1998,Action,Capcom,0.0,0.0,0.02,1.26000000004613
3233,PSV,2014,Action,Tecmo Koei,0.0,0.0,0.0,1.05999999986859
2059,DS,2008,Action,MTO,0.0,0.0,0.0,1.0100000001483
2578,PS2,2003,Platform,Sega,1.04,1.37,0.49,1.05999999986859
5241,PSP,2009,Adventure,Sony Computer Entertainment,0.0,0.0,0.0,1.18999999985311
1641,PS3,2010,Adventure,Aqua Plus,0.0,0.0,0.0,1.0499999998221
4008,3DS,2012,Sports,Sega,0.18,0.64,0.1,1.26999999940247
1117,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.08,0.01,1.0100000001483
4653,PSP,2010,Role-Playing,Capcom,0.0,0.0,0.0,1.1300000003116
1355,WiiU,2014,Racing,Nintendo,3.13,2.07,0.49,2.26999999888018
398,DS,2010,Adventure,Konami Digital Entertainment,0.0,0.0,0.0,1.10000000021524
3498,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
1042,PS2,2008,Action,Tecmo Koei,0.0,0.0,0.0,1.4000000005303
406,PS2,2008,Adventure,5pb,0.0,0.0,0.0,1.0199999996979
6071,PS2,2005,Action,Activision,0.57,0.02,0.09,1.06999999949302
4415,PS3,2010,Action,Namco Bandai Games,0.0,0.0,0.0,1.21000000047353
2296,SAT,1997,Shooter,Hudson Soft,0.0,0.0,0.0,1.07999999985298
1399,DS,2011,Misc,Disney Interactive Studios,0.0,0.0,0.0,1.0199999996979
3488,PS2,2006,Simulation,Banpresto,0.0,0.0,0.0,1.17999999943646
994,DS,2007,Role-Playing,Banpresto,0.0,0.0,0.0,1.07999999985298
1914,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
505,DS,2005,Action,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
13,PSP,2008,Misc,Ignition Entertainment,0.13,0.0,0.01,1.0100000001483
1841,DS,2009,Adventure,ASCII Media Works,0.0,0.0,0.0,1.0199999996979
5090,PSV,2015,Adventure,dramatic create,0.0,0.0,0.0,1.0199999996979
2530,PS4,2016,Fighting,Yeti,0.0,0.0,0.0,1.0199999996979
2319,X360,2010,Action,Marvelous Interactive,0.0,0.0,0.0,1.0199999996979
3270,PS2,2000,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.05999999986859
4795,PSP,2010,Action,PQube,0.05,0.01,0.01,1.0499999998221
3340,N64,1997,Racing,Nintendo,2.91,0.99,0.1,1.88999999986477
4839,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.13,1.03999999984059
433,PSV,2014,Adventure,Nippon Ichi Software,0.0,0.0,0.0,1.0499999998221
4663,Wii,2011,Action,Electronic Arts,0.13,0.13,0.03,1.0100000001483
